1041	1042
1041	1517
1517	1041
1041	1517
1517	1041
1041	1042
1042	1041
868	669
669	868
868	81
1476	1537
1537	1476
1476	782
1804	1923
1923	743
1026	416
1178	522
152	1102
1102	152
1041	1334
1334	739
227	1492
1517	667
294	1550
1041	143
143	1626
1626	307
307	1626
1042	1041
1041	1517
1535	667
1843	629
553	1611
1611	553
553	964
964	553
553	681
681	1611
1611	553
279	1028
1245	420
1687	1507
1507	81
668	566
566	668
868	1517
1924	583
583	1041
114	355
1430	1923
1248	1550
148	1042
1517	1462
1248	1550
329	1140
1140	329
669	1011
1011	1085
1085	1664
1924	667
667	1042
1042	669
1517	114
1517	1041
23	1271
1866	1592
1812	1539
1105	1632
1782	669
669	1550
1550	1809
1817	1665
1665	1591
1591	583
583	510
137	1517
1042	811
1517	81
1517	1248
1041	1550
1550	81
1517	1700
471	1231
1231	471
553	157
157	1733
1733	1517
1517	480
81	1832
1832	868
868	1550
1586	1418
1418	420
416	708
708	1880
1880	1214
1486	1517
1517	1550
854	1550
196	1450
1450	1921
1921	888
1517	586
586	583
32	59
485	1007
1007	193
193	428
1550	1133
950	242
1042	315
1288	1517
1248	234
1343	60
81	1755
1153	916
363	230
1033	1384
1384	951
951	1973
1363	489
1041	1008
1041	427
662	667
433	1097
1097	936
1539	1615
502	1517
638	1228
1228	1559
1559	1389
322	1812
1812	1159
1159	10
10	1159
1248	1550
337	945
945	1060
1060	118
118	909
909	1475
1475	118
118	337
337	1478
1042	371
804	234
234	804
804	238
238	912
1473	842
842	546
546	1271
1517	505
505	36
804	583
583	1591
1550	1133
1517	100
382	1452
1693	969
1748	307
872	500
500	1435
1435	1860
1860	899
1155	1041
1517	1041
1041	513
513	1642
1055	1444
1041	522
1950	1260
678	1042
1042	667
1832	1403
1403	1041
1041	1550
1402	450
450	1402
1517	1399
1517	1041
1517	1164
1164	1629
1629	1548
1548	1629
214	300
1271	1041
1663	1363
57	1540
1271	55
1245	1546
57	1042
1861	1465
450	1517
531	1817
246	868
1573	1592
1031	1517
1363	1748
1748	1363
1363	1102
1517	1586
1041	1105
1517	811
811	1517
1517	1041
1041	1737
1737	1450
1450	1202
1041	668
1538	1041
1041	1517
1842	1186
1186	1517
1803	1042
778	1648
506	689
689	1335
1041	286
1041	823
823	527
616	1273
1273	1428
662	1199
1517	764
1655	420
420	1041
1465	662
1042	451
451	1041
1041	345
345	669
1517	351
494	1041
1408	1517
1517	1408
58	1812
1812	1422
1422	118
118	936
936	1517
1517	1550
1550	1248
1042	67
747	670
1319	493
396	165
1625	669
1041	1248
747	431
1815	964
57	1041
1809	81
81	1085
1085	1550
583	1402
1390	1704
1041	1042
402	20
20	1548
1548	1789
1789	508
508	20
20	1041
1041	1517
1517	1982
1982	1689
1689	1814
1940	57
1761	566
1517	1041
1538	942
942	524
545	689
689	67
1041	1621
1621	258
258	224
1600	1517
304	1939
6	471
471	6
1091	1128
1128	81
1803	1626
1626	118
118	57
57	1626
669	1809
1809	745
745	854
1692	844
1105	1041
1586	1209
1996	1230
1230	1996
61	1248
1978	1719
1719	527
527	1041
527	1550
1550	1248
1517	1968
551	1271
1271	1923
1923	551
551	487
1840	1262
1262	1852
1604	1550
1550	847
847	1042
1301	1777
1740	307
307	1740
72	1430
1430	1363
1517	278
942	1852
951	1097
1097	951
1888	1199
1199	868
1832	1550
399	1491
1491	1363
1591	427
1517	1738
1811	1765
616	1181
1181	1363
1700	1517
705	471
1924	995
995	1924
1924	1267
526	987
1031	1642
1642	479
419	1846
1846	419
1065	522
689	522
85	1711
1711	85
85	668
668	85
1102	1041
1430	566
1042	995
206	1617
1617	583
583	1617
1617	1517
1517	1617
1371	143
1517	1041
315	1041
1517	416
1317	1286
1517	1271
1517	1041
1642	1029
662	1424
1424	1591
1591	546
1517	1102
1517	715
715	703
1642	1171
1171	444
444	1550
448	39
1517	367
1271	1041
1271	416
258	1517
1495	1041
782	1822
1822	782
1517	363
363	196
333	1129
1129	1517
731	661
661	731
731	47
47	731
1042	234
1660	1041
1041	1550
321	1008
1008	876
876	1008
1008	321
321	1008
1041	1199
1993	806
806	545
545	811
806	1621
1979	1288
545	460
1041	1517
1319	958
958	804
1434	894
1812	1065
1990	1059
1059	1363
122	57
57	122
122	1041
812	1632
854	1202
583	1194
789	1592
1642	283
283	386
386	1642
1642	2
2	283
283	1630
889	1517
1821	374
374	996
1042	1550
1550	416
416	995
1041	695
760	1024
1978	1
1	416
1924	81
1798	1742
1742	1798
1798	1742
1742	1798
1798	1450
1450	1105
1105	1798
1042	315
1573	477
1517	546
1241	1540
555	1450
1517	1829
1861	1102
1102	1041
1517	1662
443	951
951	196
420	1811
1811	1517
51	1478
234	697
631	1248
1950	1025
479	1517
1271	1160
1160	416
112	1503
1503	112
112	616
616	112
826	877
877	826
826	877
877	826
294	1603
1041	1271
1271	1517
1517	1041
981	1960
1960	1379
709	1517
1517	1041
1168	224
641	1041
1690	1288
1288	1690
1041	419
1677	2
1450	1379
1042	301
1930	868
1041	1271
1924	1199
1199	1517
1985	1755
893	1024
1024	629
1042	1805
1805	1026
1026	1805
1042	1550
57	1840
1840	57
1851	1493
1493	1851
1851	1586
1586	1851
1851	37
1042	964
1465	278
278	479
479	363
833	641
641	1042
1517	1041
847	1133
1924	667
667	1042
1450	1573
1573	1592
1517	1271
1271	37
1517	1041
1517	420
1496	420
662	1271
1041	398
868	1248
1248	1550
1041	1914
1097	420
754	669
669	81
81	861
861	1271
1271	1550
912	1575
1041	868
1517	545
969	1271
1271	310
310	586
586	1812
1812	310
310	57
1587	93
1221	1397
1273	1363
1812	697
876	1041
1041	876
1041	689
689	694
1041	1056
1056	1041
1852	1068
1068	1165
1439	1681
1041	1517
1517	1041
1041	1517
1517	1159
1517	195
444	505
1363	1097
1097	1663
1663	1546
1603	1550
1550	868
938	1031
1031	1880
1517	315
1042	1737
1165	1271
1271	1041
1041	1444
1444	283
283	1379
1379	283
1273	137
1335	1031
197	359
1041	1811
441	1128
1128	441
441	1031
1031	441
1548	1129
1199	1042
747	1332
1752	59
59	477
942	1271
416	1042
1042	1550
1550	1228
1517	854
1248	1550
1211	1032
1032	1102
854	527
527	1042
1042	629
629	854
854	1042
1042	493
493	696
1864	1041
695	1041
104	1065
692	1319
1517	253
253	1271
1591	1041
1227	1517
1517	1227
490	1041
1041	984
1041	1271
1271	1041
1042	315
1660	1031
1031	57
108	553
553	1834
1041	1517
1517	1041
1041	1548
1642	578
1041	1409
1133	1550
1674	416
1688	667
627	1503
1503	57
57	553
811	471
1916	188
1042	1777
1777	1041
611	98
98	611
1729	1591
1042	416
416	995
995	1550
1379	1211
1041	1768
1768	148
1041	1517
669	1042
1042	1248
1248	1550
669	1304
1304	1085
1085	1664
1664	1550
1155	1041
39	1517
1517	743
1811	157
157	148
148	1811
969	234
234	1186
1517	1686
1970	1335
1105	1690
942	661
661	1271
1271	661
661	942
606	1764
1329	491
1042	1968
1105	1517
1517	1041
1642	1830
1942	795
1517	547
173	479
1041	1271
1271	315
838	1041
1041	1121
1064	1271
1517	694
1979	157
1086	1725
1725	1086
1128	1110
1110	1517
1675	434
1042	688
688	571
571	1042
1517	547
1517	1097
1097	1517
1502	719
420	661
144	1517
1517	781
781	246
246	144
1175	1153
1091	1344
1344	1103
669	1267
1267	1517
1517	1248
1248	1550
1550	1539
1539	1517
1517	148
1550	995
995	1042
1319	868
57	1600
1211	1674
1674	1211
667	1737
1737	58
58	1271
1363	1102
1102	1138
1517	694
694	453
453	1105
1968	1097
1097	100
1363	1102
1102	1041
161	303
1041	1550
1663	436
1271	1517
1133	995
1041	1517
1517	1058
1027	165
1042	416
416	995
995	1550
443	969
1642	1517
1517	1041
1603	398
398	1539
1539	81
1248	1550
1041	1271
1271	1
1	1041
1041	1755
1127	1430
1430	1186
1085	453
453	1248
1248	1550
91	224
1248	1133
1133	1550
739	57
667	289
289	734
307	697
1041	1517
1517	307
759	192
192	759
1042	1271
258	1517
1042	1011
1011	669
669	1042
1042	1430
1196	1041
1031	351
351	1517
1517	1054
1054	351
278	1049
1517	57
1517	1041
1041	1517
1861	81
1664	1550
125	716
716	1403
1403	668
668	1517
1517	1248
1248	1133
1133	1550
98	1042
1042	234
234	98
98	1979
1689	1050
65	1517
1042	1648
1648	522
522	82
82	1559
1503	1994
1517	1408
1517	384
743	1842
1041	1042
743	1102
1832	1550
1517	1450
1288	669
669	1586
575	485
1821	1550
1042	833
1517	496
496	667
667	1403
148	1517
804	1343
1343	1816
1816	1811
19	729
1041	518
985	2
861	1041
868	1550
1550	1041
1041	148
1007	553
553	1007
1832	1042
1042	868
868	81
81	63
63	148
148	1041
1041	1517
1517	1550
1550	1517
1042	327
163	838
233	1409
1861	1042
1822	782
782	1054
1054	1465
1450	1183
634	667
667	1983
172	1042
1042	172
23	1041
928	1591
1591	936
108	1042
1042	74
74	1979
868	669
669	745
745	1248
1248	1550
1181	295
295	1181
1041	868
868	81
81	1550
1517	868
1041	1271
1271	1042
1422	444
1957	598
868	479
1603	63
63	148
148	1684
811	1041
874	976
1271	1611
1616	1541
141	181
181	522
522	363
363	157
224	1168
1550	315
1041	58
58	416
1248	1550
1041	1752
1752	1041
311	1343
1343	311
311	1343
1343	311
311	233
233	1343
1343	311
1663	1367
513	1041
1890	118
1363	616
616	959
959	100
100	1102
28	493
1041	1517
1517	1724
1724	1041
1041	1517
1517	1450
1924	1970
1970	1924
1517	57
57	1041
1517	1508
1258	635
635	1517
1517	291
291	1308
1308	635
881	420
157	1517
1517	634
1450	703
1678	969
496	936
995	1924
1924	1517
1041	1042
464	662
662	1041
1076	1568
1568	81
1431	1041
1041	1431
541	85
1041	81
1586	569
1319	804
1517	309
522	1316
1447	1586
374	1227
1097	1528
287	913
913	1550
531	57
1041	527
527	1288
1288	1041
1517	81
1782	2
2	1782
1782	2
2	1041
793	714
714	793
283	1031
1031	283
1539	1042
1041	1511
1517	1271
1199	1102
1041	1026
1026	345
1517	1968
527	1442
1041	1271
1271	1042
1660	1042
1450	81
1552	1409
836	1041
1866	1041
1041	231
1097	743
1248	1550
1550	1248
1248	1550
1550	618
1812	1004
1004	1248
1450	1120
1120	1450
1450	1894
993	184
780	1058
1517	1041
969	1109
1041	47
1243	899
1041	361
361	1076
545	60
1344	1517
987	466
466	987
987	466
466	987
987	466
466	987
987	466
466	987
987	436
436	987
987	466
466	987
1248	304
304	1041
1041	1158
1979	416
416	522
65	402
402	1041
496	1041
188	1097
1861	108
1690	1517
1248	1550
1076	1517
1822	571
571	1528
1033	450
450	670
1042	81
81	1430
177	629
629	870
870	1162
1517	1363
275	1041
1258	993
731	47
47	731
1603	1517
1517	1041
278	1812
1812	278
57	1041
942	688
688	1648
1648	1739
1739	527
527	667
1517	1432
528	825
825	1418
1517	234
234	400
400	1042
1042	1725
1041	1271
81	1550
169	1042
1042	169
169	626
1042	167
338	1517
945	522
522	1042
1042	522
522	57
1041	248
304	1545
1888	1007
1042	1428
1924	1550
1550	868
81	1654
1654	1034
1034	1517
1041	697
743	1517
1517	1042
1517	918
918	1379
148	57
34	1019
1019	34
34	1019
1550	868
159	1840
1840	1662
81	398
398	1539
1539	1550
19	1538
1538	1517
669	1550
1517	1041
1517	1041
1041	359
747	1284
1584	431
1242	919
1832	81
81	1041
1041	1517
531	1789
1789	553
868	669
1660	1830
1830	1041
213	1164
12	1762
1762	12
12	420
420	12
1001	1812
363	81
81	522
1047	761
761	1563
81	1550
874	1041
1041	228
531	1832
240	1041
1041	240
1763	1861
1861	1763
1363	315
1684	868
868	81
81	398
398	1539
1539	1550
67	167
167	57
1042	1400
1400	553
57	301
1041	670
81	868
693	1042
1042	1733
1733	1930
1930	1041
1660	877
877	382
382	1546
1546	1581
1581	382
1517	969
969	1517
1424	1918
1690	182
182	1273
291	434
434	1041
81	708
278	708
708	1632
1632	278
278	682
682	278
278	682
1517	493
196	1608
1608	196
1550	1133
1271	1042
1810	1541
1517	1737
1517	993
1954	462
1041	553
1940	1397
854	868
493	1042
545	60
304	1503
1450	936
936	631
631	993
993	1465
1465	631
1403	234
234	1041
1041	1042
1042	1041
1041	1890
647	634
1680	721
721	1717
1271	1042
1689	67
1517	178
1199	420
1916	1690
1041	1517
1690	1517
1041	952
1030	75
431	427
427	1248
1550	1133
898	1298
1298	1789
1789	1298
1298	898
898	1298
1298	898
898	811
811	1298
1298	898
898	1298
1517	1041
1041	1517
203	280
1199	1890
1517	1109
1979	607
131	427
427	1647
1647	1450
1450	1105
1041	586
1450	1666
1666	1450
1450	1642
1642	1816
1517	1042
1042	1517
1090	1041
1041	1090
1090	936
936	100
100	1090
315	1450
420	1967
1967	420
420	761
1102	431
1548	1271
1271	1280
1280	523
1517	583
419	697
1517	551
419	590
590	708
708	295
1737	1231
1231	1486
1486	416
416	1271
1279	129
115	1748
1517	1550
419	678
1517	874
874	420
1112	1584
1924	1832
1832	1497
1497	1924
1924	1403
1403	1924
1042	416
678	371
1575	1041
67	444
1517	1041
1517	1401
1401	1354
1422	416
1738	1149
1804	952
857	1517
1517	1755
1041	739
1517	1041
19	471
1296	1663
1224	1578
1578	1224
1271	1042
1041	1402
81	2
1626	1363
1363	545
697	1941
1486	1271
1042	995
1455	1270
1042	1384
759	588
1041	1271
1271	1042
1202	1235
1235	942
1228	1041
1041	1684
1228	258
1271	1041
1041	1909
1765	81
1041	1517
806	224
1319	1324
1042	913
913	1042
1042	522
522	1042
1071	142
142	1071
1071	555
555	1071
450	1690
499	1943
1231	58
1024	1538
1538	1024
81	1042
1042	995
1832	936
1192	419
419	1192
1192	419
419	743
1266	1178
1178	554
554	1178
1178	1266
1266	1723
1723	394
192	252
1517	496
496	1517
881	932
868	81
81	1041
1041	1517
1517	1041
1041	847
847	1041
1041	63
63	1550
1550	1603
1517	1011
1591	57
1396	1626
1112	1584
1584	1737
1041	1517
1517	1494
1283	1388
1517	1271
1898	1113
1769	1041
118	1550
1196	726
1930	57
1978	165
1042	1550
1059	81
877	1803
1803	877
877	1196
1042	1041
868	1550
1550	1248
1041	1878
1878	1041
1546	258
694	453
453	694
1968	83
631	1737
1517	1271
1271	1042
1809	1924
1924	1267
307	1517
559	581
581	811
811	989
989	1964
1964	1856
1517	1742
1600	743
743	1517
213	81
81	213
1422	1517
1160	838
1041	234
234	1042
1042	1725
463	1465
1465	345
345	1041
1041	345
1922	1862
1864	1450
1517	1648
1648	271
167	1690
1517	1271
1924	1809
1809	148
148	868
868	1550
1550	669
1517	1041
1737	1450
1450	1042
1737	1231
1231	416
1042	522
1517	1041
1041	1271
1248	1550
667	527
1690	173
1782	1517
1711	81
1157	1385
1385	1157
1032	1990
667	1087
182	1224
1224	916
916	1690
1690	1224
1224	182
182	1224
1041	667
667	1042
1829	272
272	1231
916	631
302	1890
1890	936
1248	1550
647	1054
1041	1517
166	1271
964	1006
420	703
703	420
1041	1271
969	513
1059	1755
1755	1059
1992	1517
1041	1186
1517	1494
1041	1517
1042	1367
1668	1581
1581	1909
1909	1581
1581	1909
847	669
669	868
868	81
1517	1034
942	823
1384	1924
1517	1548
1517	304
309	1041
1294	57
57	1294
57	670
494	936
936	647
647	248
1026	272
1041	51
1594	1042
1042	1594
1517	1465
1465	1517
1517	1465
1465	1517
1517	1041
1517	667
1737	1271
230	1068
1700	547
1041	1271
758	1041
479	1517
1517	99
833	1550
81	1832
1736	1228
1105	662
1042	1517
301	314
431	57
1097	1517
1517	1041
1041	81
307	1843
1843	443
1571	167
1042	1517
1703	1042
697	420
668	479
479	668
668	1041
881	1517
993	1981
1981	217
217	304
304	217
217	1756
1756	1041
1041	217
217	993
993	217
217	993
993	217
217	304
304	217
1041	877
877	1636
1636	57
57	482
482	57
57	1450
1042	1085
1085	1550
57	1880
705	1517
573	1029
1042	662
1517	1041
1041	1517
1979	402
402	1547
1547	65
1041	1465
1465	936
398	1539
1539	1603
1603	81
81	1550
1517	1042
1042	669
669	745
745	1550
1550	1603
1710	1429
1429	1710
858	641
708	1482
1916	693
693	33
33	1335
1133	1447
1447	740
740	1024
1024	1133
1133	1113
1041	1550
473	1228
1228	473
919	494
964	1979
886	177
1041	310
310	1202
1202	1041
526	1642
315	1383
522	1041
989	811
1294	1648
1648	828
828	1041
1319	1587
881	1109
1109	1450
57	1517
51	1503
806	1215
1215	806
1041	420
1517	1041
1041	1924
868	964
964	57
1041	1517
1517	1812
1812	428
428	1179
1179	936
1042	1888
1517	1042
1042	1363
346	1923
1923	1517
1486	868
416	694
1042	1389
795	315
1517	1344
1861	1199
1199	1202
1041	1517
1517	1041
1517	631
1517	1894
182	81
1178	556
57	951
951	622
622	1039
1039	57
81	268
1517	1041
1041	1517
1271	1041
1041	1894
1894	662
662	1041
464	1041
1041	1924
385	1340
179	291
291	66
66	179
179	1102
57	1967
1755	1041
1042	1430
1517	416
416	1680
1041	1042
343	477
1181	100
854	1821
1821	451
451	1041
1041	1403
1403	1248
1248	1550
1550	1248
1248	1133
182	51
581	387
410	758
758	400
400	304
1041	1517
1024	804
1105	1517
1960	631
1041	1930
1930	1967
1967	1930
1930	1041
1041	1930
1866	1752
1430	1626
1626	1430
1430	1626
1097	1508
1508	1097
453	1008
51	57
55	1041
1517	1477
416	1517
1642	431
431	1494
1494	850
850	1961
1517	420
1546	253
494	589
215	606
1541	1360
1924	1041
1041	1064
1064	527
616	1042
1192	887
1041	1733
1041	669
669	745
502	1517
1517	1042
214	522
522	246
246	604
604	551
419	1223
1223	230
1041	493
583	527
527	493
1546	1517
207	1832
868	1660
1660	669
669	1248
1248	1550
1031	22
22	100
100	1995
1995	678
678	1307
1307	456
456	100
100	371
543	61
61	1129
1129	61
634	1741
158	1626
1626	57
57	158
158	1626
1517	1271
1271	662
1042	545
545	231
1288	1102
1248	1550
887	1277
667	1550
1550	148
1042	400
481	586
1612	964
964	420
1041	1452
1452	1199
1199	530
1623	1031
1031	1623
0	1967
1967	868
1085	954
954	586
315	1749
1749	761
182	616
616	277
1943	1042
1042	1943
291	512
1149	1517
1517	1237
1334	1041
1120	1042
1248	1550
1041	1228
631	1041
545	1983
1983	471
471	1658
527	1832
1450	1811
1811	1517
1866	1816
1816	1866
1586	1042
1042	242
747	100
363	81
1575	676
1517	1437
1437	1517
363	331
743	1866
1866	1389
1389	1826
1041	1042
18	1196
1517	224
111	1478
1478	111
111	86
86	111
1517	57
1517	1809
1809	1550
725	1450
553	829
1041	887
887	1432
1432	887
1041	234
1248	1550
163	1517
602	1444
307	433
433	398
1465	1494
1517	697
1042	496
1559	1231
1231	1940
1041	398
1041	820
1199	1041
1517	546
1812	1041
1042	1041
1273	394
394	179
1102	1138
1473	1288
1288	1270
1270	1288
1160	1042
46	571
571	1967
868	81
81	1550
1517	148
1803	995
995	758
163	703
53	868
677	1779
1041	307
420	1022
167	1473
994	1310
669	1517
1517	1924
1924	527
668	205
205	668
1041	1175
1415	264
1128	969
1852	1967
1967	1852
1852	522
522	780
780	1712
1105	129
57	315
916	1829
1085	1924
1924	32
32	1339
1339	1798
1798	1550
1041	739
115	1294
1429	1271
1271	1852
1924	471
1041	1248
1248	1550
1882	304
668	1248
1248	1550
697	758
1074	47
1199	1517
1517	1041
1042	1894
1271	758
494	1041
1265	705
1543	1550
964	1642
1470	1105
1041	1273
119	678
678	1642
1642	182
182	1990
1990	1097
1541	532
1214	1041
234	1117
1117	234
887	1363
1041	1363
1041	23
1042	98
98	1871
1367	224
248	1815
1970	2
1358	1647
668	667
667	668
315	1042
743	1600
1600	743
522	1948
1319	81
747	214
214	433
868	416
1248	1550
1550	1248
1690	522
1450	1513
1550	1133
1550	1133
91	669
669	408
408	1550
1026	272
272	1517
969	1041
868	1970
494	936
864	1916
1916	33
1034	1642
1495	1041
1041	240
1517	667
1104	1159
1041	1741
1888	1273
1367	167
1740	743
743	1740
1517	1642
1041	81
143	253
1041	1924
1517	1271
1271	1517
1517	1965
1377	163
1199	57
1517	1042
1450	1041
913	304
304	494
1967	1181
1181	315
1041	1517
716	57
1517	1668
1531	1647
1647	1531
1002	57
87	1550
1041	230
462	1680
697	104
1889	1041
157	1749
1749	1601
1601	157
157	952
952	157
157	919
919	157
157	1271
1020	496
1131	157
33	1248
969	1271
286	984
984	1967
1916	1324
950	416
416	1042
1042	1115
1115	1865
1865	950
1804	1202
1517	1342
1924	995
995	854
854	1042
1042	416
416	1550
1550	1248
1248	1550
1041	1517
27	420
1619	1430
1006	81
1288	1042
1848	1041
148	493
1105	129
969	374
374	81
1861	1517
1041	431
1852	1782
1782	1660
688	132
132	1700
1700	1465
1465	688
688	1700
1700	688
1960	57
272	806
1041	586
1700	1591
1591	1700
942	688
688	1271
1271	1517
1517	667
1517	1042
1539	1042
1042	363
1097	60
60	1097
745	1042
433	1517
1517	433
95	1042
394	1470
1470	450
450	304
304	394
394	450
450	394
1924	669
669	1517
1517	1267
1267	995
995	1930
1930	745
745	1288
1288	1042
1042	148
148	1809
1495	1316
1316	555
555	1495
669	868
868	1517
1517	854
854	745
854	493
493	1042
1042	1931
1931	1642
1024	1183
647	992
992	247
247	995
1517	121
1041	1042
1097	1042
1517	1923
1546	230
1517	1475
272	1062
854	745
868	81
1085	1395
1395	287
287	745
745	854
854	1042
1042	1924
1924	493
1675	165
1042	745
1395	1642
1517	1042
1042	1271
1271	1737
545	1832
123	1042
1227	1042
1042	1227
1227	2
2	1227
1227	1042
662	1097
942	1041
1041	1517
1517	1041
854	1812
868	1924
1924	854
854	745
745	1924
1924	868
689	1042
1041	1064
1064	479
479	545
1852	47
1041	1517
1517	1041
1041	1517
1517	1041
1041	1517
1979	1655
1065	40
1465	1224
1224	916
493	854
854	1930
1041	1248
1248	1042
214	964
964	1058
1058	214
1059	1737
1737	716
1517	493
329	545
367	1076
728	1298
1298	1812
1042	1041
1041	1852
1852	1594
1042	931
1032	1594
1910	316
316	1517
1042	1041
1970	1041
1041	1517
240	919
1826	1041
913	1042
1042	119
119	1699
1699	1517
1041	639
639	1711
1042	1642
1642	1042
1042	854
1029	743
743	57
1011	669
1244	1970
148	1809
1809	1042
1042	1041
1041	868
868	81
81	854
951	1737
1930	854
854	1930
1930	745
1042	1271
1924	1517
1517	1042
1042	1591
1591	669
669	745
745	669
1041	1517
214	725
1517	234
1042	1041
1517	900
1026	1160
1042	1351
460	1738
1466	416
661	1042
1042	1517
85	1466
573	932
932	248
1873	1517
1517	1930
1517	586
1042	1183
1517	1041
1041	434
434	1042
231	338
1603	697
697	1042
230	936
1042	854
1466	1276
1041	398
1879	363
363	1965
1026	647
647	1383
669	1085
1085	1664
1777	1517
1041	1024
1024	1690
1690	1427
1967	47
689	1041
1041	689
1042	1517
1199	854
854	1042
1779	1317
1317	555
555	1317
1317	289
289	1317
1517	522
1524	1006
1006	1042
1642	1041
1041	745
566	1097
1097	1466
1943	769
1041	1648
1648	1237
1237	1271
1271	1548
1612	405
1442	932
1097	1492
57	246
641	1633
1633	641
641	360
360	641
641	1633
1633	641
641	1633
139	1392
1392	139
1097	1642
1430	1642
493	1042
1042	1930
1930	745
745	1042
1231	1517
868	936
936	1042
1042	1664
1664	118
1041	868
868	57
1085	1511
1042	874
91	399
1042	1041
1813	1042
1041	272
1758	1492
1492	1758
329	1042
1736	1228
1228	868
868	1288
1288	661
661	81
81	854
854	1930
1930	1042
67	1085
1085	1782
98	874
874	98
98	1813
1813	98
98	241
241	1107
1517	362
362	1041
919	1041
1738	57
57	1860
669	1642
1642	1517
1517	1042
936	1041
1085	1183
1041	1203
258	1395
1395	1517
1041	1042
1955	508
508	1955
1955	508
1428	1517
1517	1466
1466	85
545	1832
398	1042
1042	1517
1517	1924
1924	1517
1517	1126
919	936
1021	57
57	990
422	1041
1041	1076
854	1930
1930	745
1668	1465
1465	1668
1041	758
1271	995
995	1288
1288	1271
1271	315
315	1085
1085	315
1041	1227
1041	1466
1466	1450
1930	697
697	167
804	1395
61	57
1690	1097
1861	1911
1041	1951
1951	1334
1517	1288
1288	854
854	745
745	854
1912	512
512	1912
667	743
1042	1690
1226	1330
1330	1226
653	1918
1503	1517
667	1592
1517	1041
1041	1517
1517	1042
634	1435
419	85
85	1924
1537	1894
1041	1979
1861	165
1517	667
1986	1377
1517	1041
1041	1384
57	148
1517	1267
854	745
1804	1545
1545	1041
1042	868
416	854
942	1041
1042	80
1041	1110
1042	1626
1626	1517
1517	1626
1042	184
1517	1041
1584	8
8	1748
1711	1181
1181	1711
1271	1042
118	936
936	363
1041	936
694	1465
1465	1042
721	1042
1042	547
547	1042
1042	547
547	1041
1041	1042
1042	1041
169	626
1042	1430
1430	1042
1042	1427
338	522
522	338
189	987
1517	1629
1629	1517
868	1041
1041	747
747	1041
1041	81
81	868
321	74
74	321
1482	141
964	210
669	1930
1042	667
667	1042
1042	1087
1041	697
1395	1517
758	661
953	1813
952	1042
1517	57
1684	745
745	118
1813	1042
1042	669
667	578
697	678
678	1004
1004	479
1294	1517
1517	1294
1294	1041
1690	1517
761	1042
1517	1395
85	543
543	85
1042	1957
1957	1042
1642	745
315	1517
398	280
1041	1042
745	1930
1950	1592
1466	85
85	1466
1642	1812
1064	667
1789	359
1663	1642
1642	1890
118	745
954	100
661	1323
1323	661
661	1323
1323	57
57	1323
1517	705
669	854
854	287
287	118
1042	237
854	745
1042	1041
152	583
583	152
1431	1517
1517	1042
868	1271
1894	241
1041	1444
118	936
936	118
118	854
1585	1830
1830	1517
118	272
272	1042
163	1517
1517	163
163	1495
1495	163
163	1517
1517	163
1171	957
957	868
868	667
667	1924
19	1517
1517	19
19	1517
1517	694
1430	1102
1466	1271
1041	1736
1736	1041
1733	1397
854	669
1042	359
854	1042
1042	1924
1924	493
1041	1042
936	1199
1199	81
81	1930
1930	329
329	745
1042	1888
981	39
1041	143
1042	1271
1271	1041
1041	1517
1517	667
667	847
1041	1387
669	1450
1450	1812
1812	1288
1288	661
661	1288
1224	1395
1395	1224
168	1042
1085	1517
1517	745
745	453
453	1267
1267	1042
1042	1640
1640	118
1941	1041
854	745
1517	329
329	729
1068	298
298	1668
1668	1545
163	689
1517	1267
1267	1930
1930	995
995	1517
1042	854
668	57
1517	1041
1517	745
1097	1584
758	272
1024	420
419	1042
676	1041
662	1041
253	1199
1041	1042
1042	854
854	936
936	118
118	1812
1042	359
1517	1663
1316	876
1517	1041
1041	1495
1495	522
682	527
527	315
315	1517
1517	1041
1847	757
757	993
1517	854
1097	1042
1042	545
1395	1861
1924	667
667	1042
1042	449
1517	694
694	416
669	868
868	81
81	118
1267	1517
1517	1288
1288	995
995	181
181	1288
1288	81
81	745
745	1042
1042	669
1224	758
758	272
1626	747
747	1626
854	1930
1930	953
1041	954
954	1276
854	747
747	62
1517	1224
1055	1042
1042	1832
1736	1041
632	173
1041	1762
363	1031
1031	1042
1517	887
1041	1097
916	1042
361	1517
1041	551
1911	1324
1324	1911
1041	1042
1288	868
868	1288
1288	81
1584	1317
1930	1517
1611	553
1125	1648
1663	1395
1395	100
669	1042
1042	1267
1042	1517
1517	417
417	1517
57	100
100	1041
214	259
259	214
761	253
253	1041
1250	451
451	1041
1517	1224
1781	1243
1243	1781
1781	1243
1517	1880
916	366
854	230
1517	1924
1061	1042
301	1191
602	1196
367	1042
1517	85
696	1517
1697	522
522	1697
1042	745
743	51
1642	1042
1042	868
1041	1648
1648	1041
1041	789
789	1041
123	1041
1537	1977
1041	1042
1400	553
443	1829
522	1517
304	936
1288	868
1320	1517
1517	346
346	1042
1373	1936
745	854
1041	1830
1830	631
631	1585
1517	1809
1809	1267
1267	148
148	1930
1594	196
400	443
1288	669
1604	1812
1812	1517
1600	1041
57	374
1812	1517
1584	258
767	213
1517	1271
1271	1517
1517	1642
1642	81
81	1924
363	952
1517	1042
1042	669
669	1517
1517	854
854	1930
1930	1288
1288	1267
1267	1517
1517	868
868	369
369	1926
1926	1041
1041	1042
415	35
